game_id,winner,p1_score,p2_score,p1_distance,p2_distance,turns,stalemate,locked_players
4598,Stalemate,49000,37000,37000,33000,112,1,0
4599,P1,80000,31000,40000,31000,49,0,0
4600,Stalemate,41000,16000,33000,8000,112,1,1
4601,P1,60000,49000,40000,37000,95,0,1
4602,P2,17000,64000,13000,40000,58,0,1
4603,P1,56000,29000,40000,17000,85,0,0
4604,Stalemate,47000,13000,39000,5000,112,1,1
4605,P2,26000,76000,22000,40000,50,0,0
4606,P2,20000,64000,20000,40000,56,0,0
4607,P1,84000,21000,40000,21000,81,0,0
4608,P1,60000,18000,40000,14000,65,0,1
4609,Stalemate,38000,31000,30000,23000,112,1,1
4610,P2,51000,60000,39000,40000,98,0,0
4611,P1,80000,20000,40000,16000,81,0,0
4612,P1,68000,37000,40000,33000,75,0,0
4613,Stalemate,37000,42000,33000,30000,112,1,0
4614,Stalemate,22000,34000,14000,26000,112,1,0
4615,P1,60000,26000,40000,22000,85,0,0
4616,P1,64000,21000,40000,17000,49,0,1
4617,Stalemate,35000,29000,27000,21000,112,1,0
4618,P1,60000,32000,40000,20000,79,0,0
4619,Stalemate,21000,28000,13000,20000,112,1,0
4620,Stalemate,33000,47000,25000,39000,112,1,1
4621,P2,40000,60000,36000,40000,40,0,0
4622,P2,29000,68000,25000,40000,84,0,1
4623,P2,28000,80000,24000,40000,84,0,1
4624,Stalemate,51000,26000,39000,22000,112,1,1
4625,Stalemate,50000,20000,38000,16000,112,1,0
4626,P2,20000,60000,12000,40000,74,0,0
4627,Stalemate,39000,41000,35000,29000,112,1,1
4628,Stalemate,29000,60000,29000,32000,112,1,0
4629,Stalemate,42000,32000,38000,20000,112,1,0
4630,P2,11000,68000,7000,40000,60,0,1
4631,Stalemate,52000,35000,24000,35000,112,1,0
4632,Stalemate,31000,43000,19000,39000,112,1,0
4633,P2,15000,76000,11000,40000,72,0,1
4634,Stalemate,51000,37000,39000,33000,112,1,0
4635,Stalemate,43000,37000,35000,29000,112,1,0
4636,Stalemate,38000,21000,30000,13000,112,1,0
4637,Stalemate,36000,47000,32000,35000,112,1,0
4638,P2,8000,60000,4000,40000,78,0,0
4639,Stalemate,12000,28000,0,24000,112,1,0
4640,Stalemate,41000,31000,33000,23000,112,1,0
4641,Stalemate,39000,47000,31000,39000,112,1,1
4642,P2,16000,64000,12000,40000,68,0,1
4643,Stalemate,40000,26000,32000,18000,112,1,1
4644,Stalemate,12000,19000,8000,7000,112,1,1
4645,Stalemate,51000,22000,39000,18000,112,1,0
4646,P2,25000,60000,13000,40000,58,0,1
4647,Stalemate,51000,37000,39000,33000,112,1,0
4648,Stalemate,23000,36000,15000,28000,112,1,0
4649,Stalemate,43000,41000,31000,37000,112,1,0
4650,P2,29000,60000,17000,40000,98,0,0
4651,Stalemate,16000,33000,8000,25000,112,1,0
4652,Stalemate,39000,47000,31000,39000,112,1,0
4653,P1,60000,46000,40000,34000,97,0,0
4654,Stalemate,21000,44000,13000,36000,112,1,0
4655,Stalemate,27000,42000,23000,30000,112,1,0
4656,Stalemate,36000,30000,24000,26000,112,1,1
4657,Stalemate,38000,43000,34000,31000,112,1,0
4658,Stalemate,33000,64000,33000,36000,112,1,1
4659,Stalemate,42000,28000,38000,16000,112,1,0
4660,P1,56000,34000,40000,30000,51,0,0
4661,Stalemate,30000,65000,30000,37000,112,1,1
4662,P1,60000,45000,40000,33000,87,0,0
4663,Stalemate,42000,42000,30000,38000,112,1,0
4664,P2,12000,76000,8000,40000,84,0,1
4665,Stalemate,26000,23000,22000,11000,112,1,0
4666,P2,32000,60000,24000,40000,60,0,0
4667,P1,64000,16000,40000,8000,85,0,0
4668,P1,68000,27000,40000,23000,79,0,0
4669,P2,13000,64000,13000,40000,32,0,0
4670,P2,23000,84000,23000,40000,52,0,0
4671,P2,12000,68000,8000,40000,94,0,0
4672,P2,38000,76000,30000,40000,100,0,1
4673,P2,17000,64000,17000,40000,40,0,0
4674,P1,68000,9000,40000,9000,83,0,0
4675,Stalemate,32000,36000,24000,28000,112,1,0
4676,Stalemate,43000,27000,35000,19000,112,1,0
4677,Stalemate,43000,15000,31000,11000,112,1,1
4678,Stalemate,51000,32000,39000,28000,112,1,0
4679,Stalemate,34000,22000,22000,18000,112,1,0
4680,P1,64000,47000,40000,39000,99,0,0
4681,Stalemate,35000,37000,27000,29000,112,1,1
4682,Stalemate,46000,20000,34000,16000,112,1,0
4683,Stalemate,45000,21000,37000,13000,112,1,0
4684,P2,44000,64000,36000,40000,88,0,0
4685,Stalemate,31000,20000,23000,12000,112,1,0
4686,P2,9000,68000,9000,40000,64,0,0
4687,Stalemate,67000,12000,39000,12000,112,1,0
4688,P2,16000,64000,16000,40000,40,0,0
4689,P2,46000,64000,38000,40000,94,0,0
4690,Stalemate,51000,43000,39000,39000,112,1,0
4691,Stalemate,45000,15000,37000,7000,112,1,0
4692,P1,64000,14000,40000,10000,61,0,1
4693,Stalemate,50000,34000,38000,30000,112,1,0
4694,P1,80000,28000,40000,24000,99,0,0
4695,Stalemate,35000,41000,31000,17000,111,1,1
4696,P1,64000,35000,40000,27000,73,0,1
4697,Stalemate,27000,26000,19000,18000,112,1,1
4698,P2,35000,64000,31000,40000,72,0,1
4699,Stalemate,19000,47000,15000,35000,112,1,0
4700,Stalemate,37000,24000,25000,20000,112,1,0
4701,P1,80000,24000,40000,24000,69,0,0
4702,P2,26000,64000,18000,40000,92,0,0
4703,P1,84000,33000,40000,33000,79,0,1
4704,P1,60000,19000,40000,15000,71,0,0
4705,P2,17000,60000,17000,40000,62,0,0
4706,P1,64000,47000,40000,39000,77,0,0
4707,P2,11000,64000,7000,40000,56,0,1
4708,Stalemate,18000,15000,14000,3000,112,1,1
4709,P2,15000,68000,15000,40000,74,0,1
4710,Stalemate,43000,49000,39000,37000,112,1,0
4711,Stalemate,36000,36000,24000,32000,112,1,0
4712,P1,60000,29000,40000,25000,39,0,0
4713,P1,64000,22000,40000,22000,65,0,0
4714,Stalemate,37000,5000,25000,1000,112,1,1
4715,Stalemate,18000,67000,18000,39000,112,1,1
4716,Stalemate,18000,15000,10000,7000,112,1,1
4717,Stalemate,40000,13000,28000,9000,112,1,1
4718,P2,26000,64000,18000,40000,58,0,0
4719,P2,40000,76000,32000,40000,100,0,0
4720,Stalemate,28000,30000,20000,22000,112,1,1
4721,P2,35000,84000,35000,40000,82,0,1
4722,P2,51000,60000,39000,40000,98,0,0
4723,Stalemate,50000,20000,38000,16000,112,1,0
4724,Stalemate,51000,36000,39000,32000,112,1,0
4725,P2,22000,68000,18000,40000,98,0,0
4726,P2,37000,60000,29000,40000,68,0,0
4727,P1,64000,8000,40000,8000,37,0,0
4728,Stalemate,20000,32000,16000,8000,111,1,0
4729,P1,84000,4000,40000,0,61,0,1
4730,Stalemate,43000,39000,39000,27000,112,1,0
4731,P2,39000,64000,31000,40000,98,0,0
4732,P2,23000,56000,23000,40000,54,0,1
4733,P2,42000,64000,34000,40000,82,0,0
4734,P2,8000,64000,8000,40000,52,0,0
4735,P1,60000,33000,40000,25000,61,0,1
4736,P1,68000,23000,40000,23000,83,0,1
4737,P1,56000,14000,40000,14000,21,0,0
4738,Stalemate,26000,12000,18000,4000,112,1,0
4739,Stalemate,18000,35000,10000,27000,112,1,0
4740,Stalemate,42000,36000,30000,32000,112,1,1
4741,P2,12000,64000,4000,40000,98,0,1
4742,Stalemate,45000,19000,33000,15000,112,1,0
4743,Stalemate,51000,43000,39000,39000,112,1,1
4744,P1,64000,11000,40000,11000,37,0,0
4745,Stalemate,45000,47000,37000,39000,112,1,1
4746,P1,64000,41000,40000,33000,57,0,1
4747,P2,43000,68000,39000,40000,96,0,1
4748,Stalemate,27000,47000,19000,39000,112,1,0
4749,P2,22000,60000,18000,40000,66,0,1
4750,Stalemate,50000,42000,38000,38000,112,1,0
4751,Stalemate,37000,43000,25000,39000,112,1,0
4752,Stalemate,41000,51000,37000,39000,112,1,0
4753,Stalemate,41000,36000,37000,24000,112,1,0
4754,Stalemate,42000,31000,34000,23000,112,1,0
4755,P2,21000,68000,17000,40000,98,0,0
4756,Stalemate,34000,17000,26000,9000,112,1,1
4757,P1,64000,28000,40000,20000,53,0,0
4758,Stalemate,40000,42000,36000,30000,112,1,0
4759,Stalemate,62000,29000,34000,29000,112,1,0
4760,Stalemate,38000,30000,38000,2000,112,1,0
4761,Stalemate,43000,49000,39000,37000,112,1,1
4762,Stalemate,49000,43000,37000,39000,112,1,1
4763,Stalemate,18000,47000,10000,39000,112,1,1
4764,P2,0,76000,0,40000,50,0,1
4765,P2,20000,60000,12000,40000,72,0,0
4766,P1,60000,42000,40000,38000,63,0,0
4767,P1,84000,1000,40000,1000,91,0,1
4768,P1,72000,34000,40000,22000,91,0,0
4769,Stalemate,33000,6000,21000,2000,112,1,1
4770,Stalemate,33000,42000,25000,34000,112,1,0
4771,Stalemate,43000,47000,39000,35000,112,1,1
4772,Stalemate,49000,19000,37000,15000,112,1,0
4773,Stalemate,18000,47000,10000,39000,112,1,0
4774,P2,50000,68000,22000,40000,102,0,0
4775,Stalemate,54000,19000,26000,19000,112,1,1
4776,P1,80000,21000,40000,17000,83,0,0
4777,Stalemate,39000,40000,27000,36000,112,1,0
4778,Stalemate,17000,42000,9000,34000,112,1,1
4779,Stalemate,17000,10000,5000,6000,112,1,0
4780,P1,60000,36000,40000,28000,77,0,0
4781,P1,64000,30000,40000,22000,71,0,0
4782,Stalemate,23000,48000,19000,36000,112,1,0
4783,Stalemate,51000,13000,39000,9000,112,1,0
4784,Stalemate,44000,9000,32000,5000,112,1,0
4785,Stalemate,43000,46000,35000,38000,112,1,1
4786,Stalemate,25000,15000,21000,3000,112,1,0
4787,P1,60000,18000,40000,14000,45,0,0
4788,Stalemate,66000,8000,38000,8000,112,1,1
4789,Stalemate,20000,33000,12000,25000,112,1,0
4790,P2,0,88000,0,40000,50,0,1
4791,Stalemate,21000,67000,21000,39000,112,1,1
4792,Stalemate,44000,35000,36000,27000,112,1,0
4793,Stalemate,65000,14000,37000,14000,112,1,0
4794,P2,19000,64000,11000,40000,86,0,0
4795,Stalemate,44000,30000,36000,22000,112,1,0
4796,P2,49000,60000,37000,40000,94,0,0
4797,Stalemate,43000,32000,39000,20000,112,1,0
4798,Stalemate,50000,30000,38000,26000,112,1,0
4799,Stalemate,32000,19000,24000,11000,112,1,0
4800,P1,60000,40000,40000,28000,75,0,0
4801,P1,76000,26000,40000,22000,99,0,1
4802,P2,16000,76000,12000,40000,66,0,0
4803,Stalemate,33000,37000,29000,25000,112,1,0
4804,Stalemate,25000,43000,21000,31000,112,1,0
4805,P1,68000,16000,40000,12000,99,0,0
4806,Stalemate,43000,16000,39000,4000,112,1,0
4807,Stalemate,20000,67000,20000,39000,112,1,0
4808,P1,60000,51000,40000,39000,91,0,0
4809,P2,19000,68000,15000,40000,46,0,0
4810,P1,68000,18000,40000,18000,59,0,1
4811,Stalemate,51000,13000,39000,9000,112,1,0
4812,Stalemate,34000,41000,22000,37000,112,1,0
4813,Stalemate,14000,8000,2000,4000,112,1,1
4814,Stalemate,35000,18000,23000,14000,112,1,0
4815,Stalemate,20000,50000,16000,38000,112,1,1
4816,Stalemate,8000,43000,0,35000,112,1,1
4817,P2,13000,96000,13000,40000,86,0,1
4818,Stalemate,36000,21000,28000,13000,112,1,1
4819,P1,60000,20000,40000,8000,41,0,0
4820,P2,35000,68000,31000,40000,88,0,0
4821,P1,56000,47000,40000,39000,67,0,1
4822,Stalemate,24000,14000,20000,2000,112,1,1
4823,P1,64000,27000,40000,23000,83,0,1
4824,Stalemate,41000,27000,29000,23000,112,1,0
4825,Stalemate,34000,19000,26000,11000,112,1,0
4826,P2,11000,68000,11000,40000,60,0,1
4827,P1,60000,24000,40000,20000,53,0,1
4828,P2,12000,60000,4000,40000,78,0,0
4829,P2,33000,96000,33000,40000,100,0,0
4830,P2,4000,76000,0,40000,32,0,1
4831,Stalemate,11000,49000,7000,37000,112,1,0
4832,P1,68000,16000,40000,12000,87,0,0
4833,P2,32000,80000,28000,40000,66,0,0
4834,Stalemate,14000,41000,10000,29000,112,1,1
4835,P2,22000,68000,22000,40000,90,0,0
4836,Stalemate,32000,24000,24000,16000,112,1,0
4837,Stalemate,36000,38000,28000,30000,112,1,0
4838,Stalemate,45000,18000,33000,14000,112,1,0
4839,Stalemate,29000,44000,25000,32000,112,1,1
4840,P1,88000,0,40000,0,67,0,1
4841,Stalemate,26000,7000,14000,3000,112,1,1
4842,P1,76000,22000,40000,14000,91,0,1
4843,P2,42000,60000,30000,40000,66,0,0
4844,P1,64000,22000,40000,22000,45,0,1
4845,P1,68000,4000,40000,4000,53,0,0
4846,P1,80000,24000,40000,24000,89,0,1
4847,P1,64000,46000,40000,38000,83,0,0
4848,P1,64000,24000,40000,16000,71,0,0
4849,P1,84000,25000,40000,25000,81,0,0
4850,P1,68000,4000,40000,4000,77,0,1
4851,Stalemate,53000,29000,25000,29000,112,1,0
4852,P1,64000,8000,40000,4000,53,0,0
4853,P1,76000,18000,40000,14000,81,0,0
4854,Stalemate,17000,46000,9000,38000,112,1,1
4855,P1,60000,13000,40000,13000,45,0,1
4856,Stalemate,14000,30000,6000,22000,112,1,0
4857,P1,60000,25000,40000,17000,93,0,1
4858,P1,64000,21000,40000,17000,39,0,0
4859,Stalemate,16000,43000,12000,31000,112,1,0
4860,Stalemate,26000,35000,18000,27000,112,1,0
4861,Stalemate,39000,40000,31000,32000,112,1,0
4862,Stalemate,31000,49000,27000,37000,112,1,1
4863,Stalemate,30000,26000,18000,22000,112,1,0
4864,P2,30000,76000,26000,40000,80,0,0
4865,P2,27000,60000,23000,40000,80,0,1
4866,P1,68000,31000,40000,27000,73,0,0
4867,P2,24000,68000,24000,40000,56,0,0
4868,P2,46000,64000,38000,40000,98,0,1
4869,P2,39000,64000,35000,40000,86,0,1
4870,P2,33000,60000,29000,40000,74,0,1
4871,P2,8000,80000,0,40000,80,0,1
4872,Stalemate,62000,27000,34000,27000,112,1,0
4873,Stalemate,25000,37000,17000,29000,112,1,0
4874,Stalemate,34000,9000,26000,1000,112,1,0
4875,P2,43000,64000,35000,40000,80,0,0
4876,P2,18000,64000,14000,40000,76,0,0
4877,P2,39000,76000,31000,40000,90,0,0
4878,Stalemate,23000,36000,19000,24000,112,1,1
4879,P1,64000,23000,40000,15000,81,0,1
4880,Stalemate,34000,46000,26000,38000,112,1,1
4881,Stalemate,25000,51000,21000,39000,112,1,0
4882,P1,64000,24000,40000,20000,35,0,1
4883,P1,68000,23000,40000,19000,83,0,0
4884,P2,16000,68000,8000,40000,62,0,1
4885,P1,60000,31000,40000,19000,79,0,1
4886,P1,68000,31000,40000,27000,99,0,1
4887,P2,20000,64000,16000,40000,62,0,0
4888,Stalemate,26000,51000,22000,39000,112,1,0
4889,P1,64000,15000,40000,15000,89,0,0
4890,P2,14000,64000,6000,40000,58,0,0
4891,P2,4000,64000,4000,40000,60,0,0
4892,Stalemate,23000,47000,15000,39000,112,1,0
4893,P1,60000,22000,40000,14000,41,0,1
4894,P2,28000,68000,28000,40000,80,0,0
4895,P1,68000,40000,40000,36000,85,0,0
4896,Stalemate,41000,45000,33000,37000,112,1,0
4897,P1,64000,43000,40000,35000,97,0,0
4898,P2,34000,68000,34000,40000,48,0,1
4899,Stalemate,46000,14000,38000,6000,112,1,1
4900,P2,8000,68000,4000,40000,84,0,0
4901,P1,64000,14000,40000,6000,75,0,0
4902,Stalemate,43000,31000,35000,23000,112,1,0
4903,P1,60000,39000,40000,35000,63,0,0
4904,Stalemate,36000,22000,32000,10000,112,1,1
4905,P1,68000,23000,40000,23000,61,0,0
4906,Stalemate,10000,51000,6000,39000,112,1,0
4907,P2,22000,68000,18000,40000,86,0,0
4908,Stalemate,7000,30000,3000,18000,112,1,0
4909,P2,27000,68000,23000,40000,86,0,0
4910,Stalemate,24000,38000,12000,34000,112,1,1
4911,P2,37000,64000,29000,40000,96,0,0
4912,Stalemate,43000,38000,31000,34000,112,1,0
4913,P2,14000,80000,10000,40000,98,0,0
4914,P2,13000,64000,13000,40000,36,0,0
4915,P2,30000,64000,22000,40000,90,0,0
4916,P2,4000,76000,4000,40000,75,0,0
4917,Stalemate,50000,33000,38000,29000,112,1,0
4918,Stalemate,67000,39000,39000,39000,112,1,0
4919,P1,68000,26000,40000,22000,59,0,0
4920,Stalemate,51000,38000,39000,34000,112,1,0
4921,Stalemate,43000,32000,35000,24000,112,1,0
4922,P2,33000,68000,29000,40000,98,0,0
4923,P2,18000,60000,18000,40000,54,0,0
4924,Stalemate,45000,44000,37000,36000,112,1,1
4925,P1,68000,19000,40000,15000,85,0,0
4926,Stalemate,34000,4000,22000,0,112,1,0
4927,Stalemate,45000,27000,33000,23000,112,1,0
4928,Stalemate,24000,33000,20000,21000,112,1,0
4929,P1,68000,29000,40000,25000,79,0,0
4930,Stalemate,51000,29000,23000,29000,112,1,1
4931,P1,64000,18000,40000,10000,61,0,0
4932,Stalemate,36000,30000,24000,26000,112,1,0
4933,P1,68000,18000,40000,14000,95,0,0
4934,Stalemate,38000,51000,34000,39000,112,1,0
4935,Stalemate,40000,48000,36000,36000,112,1,0
4936,Stalemate,42000,41000,34000,33000,112,1,0
4937,Stalemate,38000,53000,38000,25000,112,1,0
4938,Stalemate,61000,11000,33000,11000,112,1,0
4939,P2,25000,64000,21000,40000,76,0,1
4940,Stalemate,18000,39000,10000,31000,112,1,0
4941,Stalemate,32000,28000,24000,20000,112,1,0
4942,P1,68000,30000,40000,26000,83,0,0
4943,Stalemate,33000,33000,25000,25000,112,1,0
4944,Stalemate,44000,45000,36000,37000,112,1,0
4945,Stalemate,38000,35000,30000,27000,112,1,0
4946,P2,23000,80000,19000,40000,89,0,0
4947,P2,14000,68000,10000,40000,88,0,0
4948,P2,46000,60000,38000,40000,64,0,0
4949,Stalemate,9000,51000,5000,39000,112,1,1
4950,Stalemate,36000,36000,28000,28000,112,1,1
4951,Stalemate,51000,40000,39000,36000,112,1,0
4952,Stalemate,51000,34000,39000,30000,112,1,1
4953,Stalemate,41000,38000,33000,30000,112,1,1
4954,Stalemate,44000,18000,36000,10000,112,1,0
4955,P1,64000,28000,40000,20000,79,0,0
4956,Stalemate,30000,12000,26000,0,112,1,1
4957,Stalemate,50000,26000,38000,22000,112,1,0
4958,Stalemate,42000,26000,34000,18000,112,1,1
4959,P1,68000,18000,40000,14000,71,0,1
4960,Stalemate,14000,51000,10000,39000,112,1,1
4961,Stalemate,24000,47000,16000,39000,112,1,0
4962,Stalemate,29000,16000,21000,8000,112,1,1
4963,Stalemate,16000,17000,4000,13000,112,1,1
4964,P1,64000,45000,40000,25000,86,0,1
4965,P1,60000,40000,40000,36000,57,0,0
4966,Stalemate,24000,47000,16000,39000,112,1,0
4967,P2,47000,64000,39000,40000,84,0,0
4968,Stalemate,39000,12000,27000,8000,112,1,0
4969,P2,11000,84000,11000,40000,58,0,1
4970,P1,68000,35000,40000,31000,63,0,0
4971,P2,38000,72000,26000,40000,92,0,0
4972,P2,27000,60000,23000,40000,66,0,1
4973,Stalemate,46000,46000,38000,38000,112,1,1
4974,Stalemate,49000,26000,37000,22000,112,1,0
4975,P2,10000,68000,10000,40000,54,0,0
4976,Stalemate,35000,50000,31000,38000,112,1,0
4977,Stalemate,39000,46000,31000,38000,112,1,0
4978,Stalemate,4000,44000,0,32000,112,1,0
4979,Stalemate,39000,47000,31000,39000,112,1,0
4980,P1,96000,22000,40000,22000,85,0,1
4981,Stalemate,29000,19000,17000,15000,112,1,0
4982,P1,60000,13000,40000,9000,63,0,0
4983,P2,38000,60000,26000,40000,88,0,0
4984,Stalemate,25000,28000,17000,20000,112,1,1
4985,Stalemate,40000,49000,36000,37000,112,1,0
4986,P1,80000,20000,40000,16000,91,0,0
4987,Stalemate,34000,26000,26000,18000,112,1,1
4988,Stalemate,31000,25000,27000,13000,112,1,0
4989,Stalemate,35000,28000,31000,16000,112,1,1
4990,P2,8000,92000,0,40000,66,0,0
4991,Stalemate,45000,42000,33000,38000,112,1,1
4992,Stalemate,64000,17000,36000,17000,112,1,0
4993,P1,68000,24000,40000,20000,69,0,0
4994,Stalemate,48000,18000,36000,14000,112,1,0
4995,P2,22000,76000,14000,40000,76,0,0
4996,P1,64000,33000,40000,33000,91,0,1
4997,P1,68000,29000,40000,29000,69,0,1
4998,Stalemate,41000,35000,37000,23000,112,1,0
4999,Stalemate,20000,28000,12000,20000,112,1,1
5000,Stalemate,47000,30000,39000,22000,112,1,0
5001,Stalemate,20000,44000,16000,32000,112,1,0
5002,Stalemate,37000,15000,25000,11000,112,1,0
5003,Stalemate,33000,30000,25000,22000,112,1,1
5004,P1,100000,4000,40000,0,71,0,0
5005,Stalemate,49000,33000,37000,29000,112,1,0
5006,P2,43000,60000,31000,40000,54,0,0
5007,P2,50000,72000,38000,40000,94,0,1
5008,P2,29000,60000,21000,40000,64,0,0
5009,Stalemate,13000,30000,5000,22000,112,1,0
5010,Stalemate,5000,42000,1000,30000,112,1,1
5011,Stalemate,22000,18000,14000,10000,112,1,0
5012,P1,68000,43000,40000,39000,93,0,1
5013,Stalemate,33000,24000,29000,12000,112,1,1
5014,P2,11000,60000,11000,40000,46,0,0
5015,P2,15000,68000,15000,40000,64,0,0
5016,Stalemate,37000,64000,37000,36000,112,1,0
5017,Stalemate,38000,41000,26000,37000,112,1,1
5018,P1,64000,24000,40000,24000,29,0,0
5019,P1,64000,42000,40000,34000,95,0,0
5020,P2,36000,64000,32000,40000,84,0,0
5021,Stalemate,33000,11000,25000,3000,112,1,0
5022,Stalemate,47000,18000,39000,10000,112,1,1
5023,P1,68000,32000,40000,28000,91,0,1
5024,Stalemate,38000,23000,26000,19000,112,1,0
5025,Stalemate,19000,47000,11000,39000,112,1,1
5026,Stalemate,23000,67000,23000,39000,112,1,1
5027,Stalemate,13000,31000,9000,19000,112,1,1
5028,Stalemate,46000,26000,38000,18000,112,1,0
5029,P1,60000,39000,40000,31000,79,0,0
5030,P1,64000,26000,40000,26000,41,0,0
5031,Stalemate,43000,35000,35000,27000,112,1,0
5032,Stalemate,46000,38000,34000,34000,112,1,0
5033,P1,64000,31000,40000,27000,85,0,1
5034,Stalemate,43000,35000,15000,35000,112,1,0
5035,P2,41000,64000,33000,40000,98,0,0
5036,Stalemate,33000,39000,21000,35000,112,1,1
5037,P2,24000,60000,20000,40000,68,0,0
5038,P2,46000,64000,38000,40000,98,0,1
5039,Stalemate,46000,25000,38000,17000,112,1,0
5040,P2,30000,84000,30000,40000,94,0,0
5041,Stalemate,45000,31000,37000,23000,112,1,0
5042,P1,60000,4000,40000,4000,47,0,0
5043,Stalemate,39000,14000,31000,6000,112,1,0
5044,Stalemate,56000,24000,28000,24000,112,1,0
5045,Stalemate,28000,43000,24000,31000,112,1,0
5046,P2,43000,68000,39000,40000,98,0,1
5047,Stalemate,13000,32000,9000,20000,112,1,0
5048,Stalemate,67000,31000,39000,31000,112,1,0
5049,Stalemate,29000,63000,29000,35000,112,1,0
5050,Stalemate,42000,34000,34000,26000,112,1,0
5051,P2,32000,68000,28000,40000,76,0,0
5052,P1,60000,21000,40000,21000,59,0,1
5053,P1,64000,19000,40000,11000,79,0,1
5054,P2,30000,68000,26000,40000,92,0,0
5055,P1,64000,36000,40000,36000,53,0,0
5056,P2,27000,76000,27000,40000,46,0,0
5057,P1,64000,16000,40000,12000,89,0,0
5058,Stalemate,35000,43000,27000,35000,112,1,1
5059,P2,35000,60000,27000,40000,80,0,0
5060,Stalemate,44000,18000,32000,14000,112,1,0
5061,Stalemate,41000,30000,33000,22000,112,1,1
5062,Stalemate,40000,20000,12000,20000,112,1,0
5063,P1,64000,45000,40000,37000,93,0,1
5064,Stalemate,48000,19000,36000,15000,112,1,1
5065,Stalemate,19000,23000,11000,15000,112,1,0
5066,P2,33000,68000,29000,40000,96,0,0
5067,P1,84000,38000,40000,38000,99,0,0
5068,Stalemate,50000,25000,38000,21000,112,1,0
5069,Stalemate,43000,50000,39000,26000,111,1,0
5070,Stalemate,29000,39000,21000,31000,112,1,0
5071,P2,28000,80000,24000,40000,100,0,1
5072,P2,10000,60000,2000,40000,44,0,0
5073,Stalemate,34000,31000,30000,19000,112,1,0
5074,Stalemate,35000,33000,27000,25000,112,1,0
5075,Stalemate,16000,29000,8000,21000,112,1,0
5076,P1,60000,34000,40000,22000,71,0,0
5077,P1,60000,37000,40000,25000,83,0,0
5078,Stalemate,3000,64000,3000,36000,112,1,0
5079,Stalemate,46000,35000,34000,31000,112,1,0
5080,Stalemate,27000,37000,23000,25000,112,1,0
5081,P1,76000,26000,40000,18000,95,0,0
5082,P1,56000,35000,40000,23000,93,0,0
5083,P2,23000,60000,19000,40000,56,0,1
5084,Stalemate,13000,17000,5000,9000,112,1,1
5085,P1,64000,11000,40000,7000,81,0,1
5086,P2,11000,64000,7000,40000,74,0,0
5087,Stalemate,43000,38000,39000,26000,112,1,0
5088,P1,64000,40000,40000,32000,89,0,0
5089,P2,35000,60000,27000,40000,70,0,0
5090,P1,68000,25000,40000,21000,83,0,0
5091,P2,26000,76000,18000,40000,67,0,0
5092,P2,26000,60000,18000,40000,40,0,0
5093,Stalemate,67000,22000,39000,22000,112,1,0
5094,Stalemate,34000,33000,30000,21000,112,1,0
5095,Stalemate,67000,39000,39000,39000,112,1,0
5096,Stalemate,51000,27000,39000,23000,112,1,1
5097,P2,11000,60000,11000,40000,66,0,1
5098,Stalemate,29000,39000,17000,35000,112,1,1
5099,Stalemate,46000,38000,34000,34000,112,1,0
5100,P2,29000,76000,21000,40000,100,0,1
5101,P1,68000,36000,40000,32000,81,0,1
5102,Stalemate,40000,26000,28000,22000,112,1,0
